,neg,neu,pos,compound,place_id
6628,0.0,0.826,0.174,0.6369,ChIJ9aee4d272a550e9014ce
6629,0.073,0.674,0.254,0.5423,ChIJ9aee4d272a550e9014ce
6630,0.0,0.461,0.539,0.9449,ChIJ9aee4d272a550e9014ce
6631,0.0,0.829,0.171,0.5093,ChIJ9aee4d272a550e9014ce
6632,0.169,0.631,0.2,-0.1078,ChIJ9aee4d272a550e9014ce
6633,0.0,0.576,0.424,0.7959,ChIJ9aee4d272a550e9014ce
6634,0.0,0.49,0.51,0.9392,ChIJ9aee4d272a550e9014ce
6635,0.0,0.499,0.501,0.9589,ChIJ9aee4d272a550e9014ce
6636,0.0,0.802,0.198,0.6369,ChIJ9aee4d272a550e9014ce
6637,0.0,0.487,0.513,0.9501,ChIJ9aee4d272a550e9014ce
6638,0.0,0.711,0.289,0.8074,ChIJ9aee4d272a550e9014ce
6639,0.0,0.595,0.405,0.8977,ChIJ9aee4d272a550e9014ce
6640,0.0,0.881,0.119,0.2263,ChIJ9aee4d272a550e9014ce
6641,0.0,0.859,0.141,0.3182,ChIJ9aee4d272a550e9014ce
6642,0.0,0.689,0.311,0.7763,ChIJ9aee4d272a550e9014ce
6643,0.38,0.62,0.0,-0.7885,ChIJ9aee4d272a550e9014ce
6644,0.0,0.424,0.576,0.9274,ChIJ9aee4d272a550e9014ce
6645,0.0,0.488,0.512,0.9633,ChIJ9aee4d272a550e9014ce
6646,0.484,0.516,0.0,-0.9043,ChIJ9aee4d272a550e9014ce
6647,0.137,0.684,0.179,0.25,ChIJ9aee4d272a550e9014ce
6648,0.061,0.48,0.459,0.8442,ChIJ9aee4d272a550e9014ce
6649,0.314,0.515,0.17,-0.4215,ChIJ9aee4d272a550e9014ce
6650,0.0,0.618,0.382,0.8885,ChIJ9aee4d272a550e9014ce
6651,0.381,0.619,0.0,-0.8238,ChIJ9aee4d272a550e9014ce
6652,0.0,0.806,0.194,0.6249,ChIJ9aee4d272a550e9014ce
6653,0.0,0.701,0.299,0.8258,ChIJ9aee4d272a550e9014ce
6654,0.0,0.417,0.583,0.9501,ChIJ9aee4d272a550e9014ce
6655,0.0,0.521,0.479,0.9165,ChIJ9aee4d272a550e9014ce
6656,0.0,0.502,0.498,0.9167,ChIJ9aee4d272a550e9014ce
6657,0.0,0.538,0.462,0.9538,ChIJ9aee4d272a550e9014ce
6658,0.0,0.649,0.351,0.8481,ChIJ9aee4d272a550e9014ce
6659,0.0,0.478,0.522,0.9459,ChIJ9aee4d272a550e9014ce
6660,0.0,0.715,0.285,0.7177,ChIJ9aee4d272a550e9014ce
6661,0.0,0.701,0.299,0.7152,ChIJ9aee4d272a550e9014ce
6662,0.0,0.588,0.412,0.8885,ChIJ9aee4d272a550e9014ce
6663,0.072,0.71,0.217,0.5058,ChIJ9aee4d272a550e9014ce
6664,0.48,0.52,0.0,-0.9001,ChIJ9aee4d272a550e9014ce
6665,0.073,0.573,0.354,0.6597,ChIJ9aee4d272a550e9014ce
6666,0.0,0.843,0.157,0.4215,ChIJ9aee4d272a550e9014ce
6667,0.0,0.856,0.144,0.3291,ChIJ9aee4d272a550e9014ce
6668,0.0,0.664,0.336,0.862,ChIJ9aee4d272a550e9014ce
6669,0.0,0.45,0.55,0.9401,ChIJ9aee4d272a550e9014ce
6670,0.0,0.458,0.542,0.9347,ChIJ9aee4d272a550e9014ce
6671,0.333,0.54,0.127,-0.6517,ChIJ9aee4d272a550e9014ce
6672,0.0,0.525,0.475,0.8953,ChIJ9aee4d272a550e9014ce
6673,0.0,0.501,0.499,0.9678,ChIJ9aee4d272a550e9014ce
6674,0.0,0.582,0.418,0.8955,ChIJ9aee4d272a550e9014ce
6675,0.0,0.802,0.198,0.6369,ChIJ9aee4d272a550e9014ce
6676,0.0,0.673,0.327,0.807,ChIJ9aee4d272a550e9014ce
6677,0.0,0.607,0.393,0.8658,ChIJ9aee4d272a550e9014ce
6678,0.0,0.525,0.475,0.9144,ChIJ9aee4d272a550e9014ce
6679,0.0,0.664,0.336,0.8221,ChIJ9aee4d272a550e9014ce
6680,0.0,0.881,0.119,0.2263,ChIJ9aee4d272a550e9014ce
6681,0.0,0.684,0.316,0.7553,ChIJ9aee4d272a550e9014ce
6682,0.402,0.598,0.0,-0.7944,ChIJ9aee4d272a550e9014ce
6683,0.0,0.606,0.394,0.8436,ChIJ9aee4d272a550e9014ce
6684,0.0,0.859,0.141,0.3182,ChIJ9aee4d272a550e9014ce
6685,0.0,0.617,0.383,0.8519,ChIJ9aee4d272a550e9014ce
6686,0.0,0.427,0.573,0.9246,ChIJ9aee4d272a550e9014ce
6687,0.0,0.533,0.467,0.9059,ChIJ9aee4d272a550e9014ce
6688,0.0,0.829,0.171,0.5093,ChIJ9aee4d272a550e9014ce
6689,0.0,0.72,0.28,0.7906,ChIJ9aee4d272a550e9014ce
6690,0.0,1.0,0.0,0.0,ChIJ9aee4d272a550e9014ce
6691,0.0,0.68,0.32,0.7645,ChIJ9aee4d272a550e9014ce
6692,0.0,0.787,0.213,0.4215,ChIJ9aee4d272a550e9014ce
6693,0.381,0.619,0.0,-0.8238,ChIJ9aee4d272a550e9014ce
6694,0.0,0.591,0.409,0.886,ChIJ9aee4d272a550e9014ce
6695,0.0,0.734,0.266,0.5719,ChIJ9aee4d272a550e9014ce
6696,0.0,0.681,0.319,0.6249,ChIJ9aee4d272a550e9014ce
6697,0.0,0.682,0.318,0.7901,ChIJ9aee4d272a550e9014ce
6698,0.48,0.52,0.0,-0.9001,ChIJ9aee4d272a550e9014ce
6699,0.0,0.521,0.479,0.9168,ChIJ9aee4d272a550e9014ce
6700,0.0,0.571,0.429,0.906,ChIJ9aee4d272a550e9014ce
6701,0.0,0.872,0.128,0.3291,ChIJ9aee4d272a550e9014ce
6702,0.0,0.506,0.494,0.9136,ChIJ9aee4d272a550e9014ce
6703,0.0,0.484,0.516,0.9516,ChIJ9aee4d272a550e9014ce
6704,0.0,0.548,0.452,0.9493,ChIJ9aee4d272a550e9014ce
6705,0.14,0.681,0.179,0.2263,ChIJ9aee4d272a550e9014ce
6706,0.128,0.7,0.173,0.2732,ChIJ9aee4d272a550e9014ce
6707,0.0,0.524,0.476,0.875,ChIJ9aee4d272a550e9014ce
6708,0.0,1.0,0.0,0.0,ChIJ9aee4d272a550e9014ce
6709,0.381,0.619,0.0,-0.8238,ChIJ9aee4d272a550e9014ce
6710,0.0,0.515,0.485,0.9438,ChIJ9aee4d272a550e9014ce
6711,0.0,0.502,0.498,0.9168,ChIJ9aee4d272a550e9014ce
6712,0.0,0.856,0.144,0.3291,ChIJ9aee4d272a550e9014ce
6713,0.22,0.78,0.0,-0.4767,ChIJ9aee4d272a550e9014ce
6714,0.0,0.802,0.198,0.6369,ChIJ9aee4d272a550e9014ce
6715,0.0,0.556,0.444,0.8313,ChIJ9aee4d272a550e9014ce
6716,0.0,0.823,0.177,0.6249,ChIJ9aee4d272a550e9014ce
6717,0.0,0.692,0.308,0.7693,ChIJ9aee4d272a550e9014ce
6718,0.0,0.515,0.485,0.9441,ChIJ9aee4d272a550e9014ce
6719,0.0,0.536,0.464,0.9022,ChIJ9aee4d272a550e9014ce
6720,0.158,0.637,0.206,-0.0052,ChIJ9aee4d272a550e9014ce
6721,0.0,0.693,0.307,0.7959,ChIJ9aee4d272a550e9014ce
6722,0.381,0.619,0.0,-0.8238,ChIJ9aee4d272a550e9014ce
6723,0.0,0.52,0.48,0.9001,ChIJ9aee4d272a550e9014ce
6724,0.0,0.705,0.295,0.7402,ChIJ9aee4d272a550e9014ce
6725,0.0,0.576,0.424,0.8832,ChIJ9aee4d272a550e9014ce
6726,0.0,0.556,0.444,0.945,ChIJ9aee4d272a550e9014ce
6727,0.0,0.539,0.461,0.9468,ChIJ9aee4d272a550e9014ce
6728,0.367,0.633,0.0,-0.8276,ChIJ9aee4d272a550e9014ce
6729,0.22,0.78,0.0,-0.4767,ChIJ9aee4d272a550e9014ce
6730,0.0,0.674,0.326,0.7759,ChIJ9aee4d272a550e9014ce
6731,0.0,0.475,0.525,0.9476,ChIJ9aee4d272a550e9014ce
6732,0.381,0.619,0.0,-0.8238,ChIJ9aee4d272a550e9014ce
6733,0.0,0.42,0.58,0.93,ChIJ9aee4d272a550e9014ce
6734,0.0,0.701,0.299,0.7152,ChIJ9aee4d272a550e9014ce
6735,0.0,0.83,0.17,0.6249,ChIJ9aee4d272a550e9014ce
6736,0.0,0.811,0.189,0.6369,ChIJ9aee4d272a550e9014ce
6737,0.0,0.658,0.342,0.8313,ChIJ9aee4d272a550e9014ce
6738,0.0,0.505,0.495,0.9402,ChIJ9aee4d272a550e9014ce
6739,0.384,0.616,0.0,-0.8276,ChIJ9aee4d272a550e9014ce
6740,0.0,0.701,0.299,0.7152,ChIJ9aee4d272a550e9014ce
6741,0.0,0.5,0.5,0.9583,ChIJ9aee4d272a550e9014ce
6742,0.0,0.451,0.549,0.9599,ChIJ9aee4d272a550e9014ce
6743,0.381,0.619,0.0,-0.8238,ChIJ9aee4d272a550e9014ce
6744,0.0,0.531,0.469,0.9097,ChIJ9aee4d272a550e9014ce
6745,0.387,0.613,0.0,-0.743,ChIJ9aee4d272a550e9014ce
6746,0.0,0.747,0.253,0.5789,ChIJ9aee4d272a550e9014ce
6747,0.0,0.457,0.543,0.9358,ChIJ9aee4d272a550e9014ce
6748,0.22,0.78,0.0,-0.4767,ChIJ9aee4d272a550e9014ce
6749,0.0,0.699,0.301,0.68,ChIJ9aee4d272a550e9014ce
6750,0.0,0.709,0.291,0.8316,ChIJ9aee4d272a550e9014ce
6751,0.0,0.457,0.543,0.9358,ChIJ9aee4d272a550e9014ce
6752,0.0,0.49,0.51,0.9392,ChIJ9aee4d272a550e9014ce
6753,0.0,0.696,0.304,0.7906,ChIJ9aee4d272a550e9014ce
6754,0.0,0.701,0.299,0.8258,ChIJ9aee4d272a550e9014ce
6755,0.0,0.607,0.393,0.8655,ChIJ9aee4d272a550e9014ce
6756,0.0,0.802,0.198,0.6369,ChIJ9aee4d272a550e9014ce
6757,0.0,0.717,0.283,0.7964,ChIJ9aee4d272a550e9014ce
6758,0.486,0.514,0.0,-0.9063,ChIJ9aee4d272a550e9014ce
6759,0.0,0.472,0.528,0.9577,ChIJ9aee4d272a550e9014ce
6760,0.0,0.45,0.55,0.9401,ChIJ9aee4d272a550e9014ce
6761,0.0,0.576,0.424,0.9151,ChIJ9aee4d272a550e9014ce
6762,0.0,0.795,0.205,0.6588,ChIJ9aee4d272a550e9014ce
6763,0.0,0.582,0.418,0.9098,ChIJ9aee4d272a550e9014ce
6764,0.0,1.0,0.0,0.0,ChIJ9aee4d272a550e9014ce
6765,0.399,0.601,0.0,-0.7885,ChIJ9aee4d272a550e9014ce
6766,0.0,0.811,0.189,0.6369,ChIJ9aee4d272a550e9014ce
6767,0.0,0.493,0.507,0.9245,ChIJ9aee4d272a550e9014ce
6768,0.381,0.619,0.0,-0.8238,ChIJ9aee4d272a550e9014ce
6769,0.0,0.806,0.194,0.6249,ChIJ9aee4d272a550e9014ce
6770,0.0,0.493,0.507,0.9245,ChIJ9aee4d272a550e9014ce
6771,0.0,0.802,0.198,0.6369,ChIJ9aee4d272a550e9014ce
6772,0.0,0.63,0.37,0.875,ChIJ0765526a4b047135aa1d
6773,0.0,0.826,0.174,0.6369,ChIJ0765526a4b047135aa1d
6774,0.0,0.504,0.496,0.9412,ChIJ0765526a4b047135aa1d
6775,0.0,0.667,0.333,0.8398,ChIJ0765526a4b047135aa1d
6776,0.097,0.489,0.414,0.728,ChIJ0765526a4b047135aa1d
6777,0.0,0.634,0.366,0.8439,ChIJ0765526a4b047135aa1d
6778,0.365,0.635,0.0,-0.8238,ChIJ0765526a4b047135aa1d
6779,0.0,0.664,0.336,0.862,ChIJ0765526a4b047135aa1d
6780,0.0,0.732,0.268,0.6696,ChIJ0765526a4b047135aa1d
6781,0.0,0.722,0.278,0.8074,ChIJ0765526a4b047135aa1d
6782,0.0,0.708,0.292,0.7906,ChIJ0765526a4b047135aa1d
6783,0.0,0.502,0.498,0.9168,ChIJ0765526a4b047135aa1d
6784,0.0,0.787,0.213,0.4215,ChIJ0765526a4b047135aa1d
6785,0.333,0.54,0.127,-0.6517,ChIJ0765526a4b047135aa1d
6786,0.333,0.54,0.127,-0.6517,ChIJ0765526a4b047135aa1d
6787,0.365,0.635,0.0,-0.8238,ChIJ0765526a4b047135aa1d
6788,0.226,0.617,0.157,-0.1195,ChIJ0765526a4b047135aa1d
6789,0.0,0.678,0.322,0.8221,ChIJ0765526a4b047135aa1d
6790,0.384,0.616,0.0,-0.8276,ChIJ0765526a4b047135aa1d
6791,0.0,0.518,0.482,0.9022,ChIJ0765526a4b047135aa1d
6792,0.0,0.715,0.285,0.7177,ChIJ0765526a4b047135aa1d
6793,0.0,0.678,0.322,0.8221,ChIJ0765526a4b047135aa1d
6794,0.0,0.717,0.283,0.743,ChIJ0765526a4b047135aa1d
6795,0.0,0.577,0.423,0.9142,ChIJ0765526a4b047135aa1d
6796,0.365,0.635,0.0,-0.8238,ChIJ0765526a4b047135aa1d
6797,0.0,0.582,0.418,0.9098,ChIJ0765526a4b047135aa1d
6798,0.0,0.448,0.552,0.9432,ChIJ0765526a4b047135aa1d
6799,0.0,0.447,0.553,0.9274,ChIJ0765526a4b047135aa1d
6800,0.0,0.579,0.421,0.8979,ChIJ0765526a4b047135aa1d
6801,0.0,0.542,0.458,0.945,ChIJ0765526a4b047135aa1d
6802,0.0,0.73,0.27,0.743,ChIJ0765526a4b047135aa1d
6803,0.0,0.795,0.205,0.6588,ChIJ0765526a4b047135aa1d
6804,0.0,0.466,0.534,0.9313,ChIJ0765526a4b047135aa1d
6805,0.098,0.494,0.408,0.7107,ChIJ0765526a4b047135aa1d
6806,0.0,0.859,0.141,0.3182,ChIJ0765526a4b047135aa1d
6807,0.0,0.423,0.577,0.9468,ChIJ0765526a4b047135aa1d
6808,0.0,0.457,0.543,0.9358,ChIJ0765526a4b047135aa1d
6809,0.0,0.502,0.498,0.9168,ChIJ0765526a4b047135aa1d
6810,0.0,0.759,0.241,0.5789,ChIJ0765526a4b047135aa1d
6811,0.0,0.601,0.399,0.8918,ChIJ0765526a4b047135aa1d
6812,0.0,0.796,0.204,0.6249,ChIJ0765526a4b047135aa1d
6813,0.0,0.695,0.305,0.5719,ChIJ0765526a4b047135aa1d
6814,0.0,0.511,0.489,0.9459,ChIJ0765526a4b047135aa1d
6815,0.0,0.488,0.512,0.9402,ChIJ0765526a4b047135aa1d
6816,0.0,0.664,0.336,0.796,ChIJ0765526a4b047135aa1d
6817,0.381,0.619,0.0,-0.8238,ChIJ0765526a4b047135aa1d
6818,0.383,0.617,0.0,-0.7351,ChIJ0765526a4b047135aa1d
6819,0.0,0.744,0.256,0.631,ChIJ0765526a4b047135aa1d
6820,0.0,0.727,0.273,0.6444,ChIJ0765526a4b047135aa1d
6821,0.0,0.678,0.322,0.8221,ChIJ0765526a4b047135aa1d
6822,0.22,0.78,0.0,-0.4767,ChIJ0765526a4b047135aa1d
6823,0.365,0.635,0.0,-0.8238,ChIJ0765526a4b047135aa1d
6824,0.0,0.45,0.55,0.9401,ChIJ0765526a4b047135aa1d
6825,0.381,0.619,0.0,-0.8238,ChIJ0765526a4b047135aa1d
6826,0.0,0.515,0.485,0.9441,ChIJ0765526a4b047135aa1d
6827,0.0,0.514,0.486,0.9059,ChIJ0765526a4b047135aa1d
6828,0.075,0.735,0.191,0.3655,ChIJ0765526a4b047135aa1d
6829,0.0,0.377,0.623,0.9477,ChIJ0765526a4b047135aa1d
6830,0.381,0.619,0.0,-0.8238,ChIJ0765526a4b047135aa1d
6831,0.0,0.829,0.171,0.5093,ChIJ0765526a4b047135aa1d
6832,0.0,0.795,0.205,0.6588,ChIJ0765526a4b047135aa1d
6833,0.137,0.684,0.179,0.25,ChIJ0765526a4b047135aa1d
6834,0.345,0.514,0.141,-0.5812,ChIJ0765526a4b047135aa1d
6835,0.0,0.678,0.322,0.8221,ChIJ0765526a4b047135aa1d
6836,0.0,0.435,0.565,0.9508,ChIJ0765526a4b047135aa1d
6837,0.0,0.689,0.311,0.8258,ChIJ0765526a4b047135aa1d
6838,0.0,0.541,0.459,0.8976,ChIJ0765526a4b047135aa1d
6839,0.367,0.633,0.0,-0.8276,ChIJ0765526a4b047135aa1d
6840,0.365,0.635,0.0,-0.8238,ChIJ0765526a4b047135aa1d
6841,0.0,0.566,0.434,0.9098,ChIJ0765526a4b047135aa1d
6842,0.0,0.678,0.322,0.8221,ChIJ0765526a4b047135aa1d
6843,0.0,0.497,0.503,0.9348,ChIJ0765526a4b047135aa1d
6844,0.137,0.684,0.179,0.25,ChIJ0765526a4b047135aa1d
6845,0.0,0.603,0.397,0.8718,ChIJ0765526a4b047135aa1d
6846,0.0,0.424,0.576,0.946,ChIJ0765526a4b047135aa1d
6847,0.0,0.576,0.424,0.9151,ChIJ0765526a4b047135aa1d
6848,0.0,0.693,0.307,0.7959,ChIJ0765526a4b047135aa1d
6849,0.0,0.571,0.429,0.906,ChIJ0765526a4b047135aa1d
6850,0.0,0.671,0.329,0.7823,ChIJ0765526a4b047135aa1d
6851,0.469,0.531,0.0,-0.8886,ChIJ0765526a4b047135aa1d
6852,0.365,0.635,0.0,-0.8238,ChIJ0765526a4b047135aa1d
6853,0.175,0.597,0.228,-0.0052,ChIJ0765526a4b047135aa1d
6854,0.0,0.678,0.322,0.8221,ChIJ0765526a4b047135aa1d
6855,0.0,0.722,0.278,0.8074,ChIJ0765526a4b047135aa1d
6856,0.0,0.443,0.557,0.944,ChIJ0765526a4b047135aa1d
6857,0.0,0.604,0.396,0.9029,ChIJ0765526a4b047135aa1d
6858,0.381,0.619,0.0,-0.8238,ChIJ0765526a4b047135aa1d
6859,0.0,0.577,0.423,0.9142,ChIJ0765526a4b047135aa1d
6860,0.0,0.51,0.49,0.91,ChIJ0765526a4b047135aa1d
6861,0.367,0.633,0.0,-0.8276,ChIJ0765526a4b047135aa1d
6862,0.268,0.732,0.0,-0.5812,ChIJ0765526a4b047135aa1d
6863,0.0,0.708,0.292,0.6969,ChIJ0765526a4b047135aa1d
6864,0.0,0.56,0.44,0.915,ChIJ0765526a4b047135aa1d
6865,0.0,0.648,0.352,0.8221,ChIJ0765526a4b047135aa1d
6866,0.0,0.475,0.525,0.9476,ChIJ0765526a4b047135aa1d
6867,0.0,0.796,0.204,0.6557,ChIJ0765526a4b047135aa1d
6868,0.0,0.657,0.343,0.807,ChIJ0765526a4b047135aa1d
6869,0.464,0.536,0.0,-0.9022,ChIJ0765526a4b047135aa1d
6870,0.0,0.474,0.526,0.9042,ChIJ0765526a4b047135aa1d
6871,0.0,0.661,0.339,0.8478,ChIJ0765526a4b047135aa1d
6872,0.0,0.444,0.556,0.9459,ChIJ0765526a4b047135aa1d
6873,0.0,0.542,0.458,0.8516,ChIJ0765526a4b047135aa1d
6874,0.384,0.616,0.0,-0.8276,ChIJ0765526a4b047135aa1d
6875,0.0,0.588,0.412,0.8885,ChIJ0765526a4b047135aa1d
6876,0.0,0.576,0.424,0.9151,ChIJ0765526a4b047135aa1d
6877,0.0,0.638,0.362,0.8176,ChIJ0765526a4b047135aa1d
6878,0.068,0.664,0.268,0.5888,ChIJ0765526a4b047135aa1d
6879,0.0,0.662,0.338,0.8481,ChIJ0765526a4b047135aa1d
6880,0.188,0.701,0.111,-0.3226,ChIJ0765526a4b047135aa1d
6881,0.0,0.856,0.144,0.2942,ChIJ0765526a4b047135aa1d
6882,0.0,0.433,0.567,0.9402,ChIJ0765526a4b047135aa1d
6883,0.0,0.691,0.309,0.7402,ChIJ0765526a4b047135aa1d
6884,0.365,0.635,0.0,-0.8238,ChIJ0765526a4b047135aa1d
6885,0.381,0.619,0.0,-0.8238,ChIJ0765526a4b047135aa1d
6886,0.0,0.534,0.466,0.9493,ChIJ0765526a4b047135aa1d
6887,0.0,0.685,0.315,0.784,ChIJ0765526a4b047135aa1d
6888,0.0,0.708,0.292,0.7906,ChIJ0765526a4b047135aa1d
6889,0.0,0.506,0.494,0.9285,ChIJ0765526a4b047135aa1d
6890,0.0,0.576,0.424,0.9013,ChIJ0765526a4b047135aa1d
6891,0.0,0.802,0.198,0.6369,ChIJ0765526a4b047135aa1d
6892,0.402,0.598,0.0,-0.7944,ChIJ0765526a4b047135aa1d
6893,0.0,0.574,0.426,0.9168,ChIJ0765526a4b047135aa1d
6894,0.0,0.56,0.44,0.9151,ChIJ0765526a4b047135aa1d
6895,0.129,0.69,0.181,0.296,ChIJ0765526a4b047135aa1d
6896,0.137,0.684,0.179,0.25,ChIJ0765526a4b047135aa1d
6897,0.0,0.652,0.348,0.8399,ChIJ0765526a4b047135aa1d
6898,0.0,0.723,0.277,0.7845,ChIJ0765526a4b047135aa1d
6899,0.0,0.44,0.56,0.9458,ChIJ0765526a4b047135aa1d
6900,0.0,0.476,0.524,0.9467,ChIJ0765526a4b047135aa1d
6901,0.0,0.795,0.205,0.6588,ChIJ0765526a4b047135aa1d
6902,0.0,0.703,0.297,0.8016,ChIJ0765526a4b047135aa1d
6903,0.0,0.524,0.476,0.875,ChIJ0765526a4b047135aa1d
6904,0.0,0.45,0.55,0.9042,ChIJ0765526a4b047135aa1d
6905,0.0,0.579,0.421,0.9124,ChIJ0765526a4b047135aa1d
6906,0.0,0.539,0.461,0.9468,ChIJ0765526a4b047135aa1d
6907,0.381,0.619,0.0,-0.8238,ChIJ0765526a4b047135aa1d
6908,0.377,0.623,0.0,-0.7404,ChIJ0765526a4b047135aa1d
6909,0.0,0.676,0.324,0.8467,ChIJ0765526a4b047135aa1d
6910,0.0,0.651,0.349,0.8622,ChIJ0765526a4b047135aa1d
6911,0.482,0.518,0.0,-0.9022,ChIJ0765526a4b047135aa1d
6912,0.0,0.44,0.56,0.9458,ChIJ0765526a4b047135aa1d
6913,0.0,0.704,0.296,0.8402,ChIJ0765526a4b047135aa1d
6914,0.0,0.823,0.177,0.6249,ChIJ0765526a4b047135aa1d
6915,0.0,0.561,0.439,0.9145,ChIJ0765526a4b047135aa1d
6916,0.0,0.569,0.431,0.8908,ChIJ0765526a4b047135aa1d
6917,0.399,0.601,0.0,-0.7885,ChIJ0765526a4b047135aa1d
6918,0.0,0.596,0.404,0.8964,ChIJ0765526a4b047135aa1d
6919,0.0,0.461,0.539,0.9349,ChIJ0765526a4b047135aa1d
6920,0.469,0.531,0.0,-0.8886,ChIJ0765526a4b047135aa1d
6921,0.0,0.49,0.51,0.9485,ChIJ0765526a4b047135aa1d
6922,0.0,0.545,0.455,0.8478,ChIJ0765526a4b047135aa1d
6923,0.0,0.574,0.426,0.8858,ChIJ0765526a4b047135aa1d
6924,0.0,0.7,0.3,0.8271,ChIJ0765526a4b047135aa1d
6925,0.0,0.497,0.503,0.9212,ChIJ0765526a4b047135aa1d
6926,0.0,0.455,0.545,0.9391,ChIJ0765526a4b047135aa1d
6927,0.0,0.392,0.608,0.9617,ChIJ0765526a4b047135aa1d
6928,0.0,1.0,0.0,0.0,ChIJ0765526a4b047135aa1d
6929,0.0,0.648,0.352,0.8221,ChIJ0765526a4b047135aa1d
6930,0.0,0.56,0.44,0.915,ChIJ0765526a4b047135aa1d
6931,0.0,0.599,0.401,0.8542,ChIJ0765526a4b047135aa1d
6932,0.0,0.492,0.508,0.9476,ChIJ0765526a4b047135aa1d
6933,0.0,0.437,0.563,0.9169,ChIJ0765526a4b047135aa1d
6934,0.0,0.802,0.198,0.6369,ChIJ0765526a4b047135aa1d
6935,0.0,0.806,0.194,0.6249,ChIJ0765526a4b047135aa1d
6936,0.0,0.505,0.495,0.9402,ChIJ0765526a4b047135aa1d
6937,0.0,0.886,0.114,0.2023,ChIJ0765526a4b047135aa1d
6938,0.0,0.566,0.434,0.9098,ChIJ0765526a4b047135aa1d
6939,0.0,0.515,0.485,0.9438,ChIJ0765526a4b047135aa1d
6940,0.387,0.613,0.0,-0.743,ChIJ0765526a4b047135aa1d
6941,0.383,0.617,0.0,-0.7944,ChIJ0765526a4b047135aa1d
6942,0.069,0.594,0.337,0.6597,ChIJ0765526a4b047135aa1d
6943,0.0,0.582,0.418,0.9098,ChIJ0765526a4b047135aa1d
6944,0.0,0.623,0.377,0.8436,ChIJ0765526a4b047135aa1d
6945,0.169,0.631,0.2,-0.1078,ChIJ0765526a4b047135aa1d
6946,0.0,0.533,0.467,0.9059,ChIJ0765526a4b047135aa1d
6947,0.0,0.6,0.4,0.9069,ChIJ0765526a4b047135aa1d
6948,0.486,0.514,0.0,-0.9063,ChIJ0765526a4b047135aa1d
6949,0.0,0.463,0.537,0.944,ChIJ0765526a4b047135aa1d
6950,0.0,0.824,0.176,0.3291,ChIJ0765526a4b047135aa1d
6951,0.0,0.69,0.31,0.6588,ChIJ0765526a4b047135aa1d
6952,0.0,0.785,0.215,0.6249,ChIJ0765526a4b047135aa1d
6953,0.0,0.586,0.414,0.9062,ChIJ0765526a4b047135aa1d
6954,0.129,0.69,0.181,0.296,ChIJ0765526a4b047135aa1d
6955,0.0,0.667,0.333,0.8398,ChIJ0765526a4b047135aa1d
6956,0.0,0.514,0.486,0.9059,ChIJ0765526a4b047135aa1d
6957,0.0,0.695,0.305,0.5719,ChIJ0765526a4b047135aa1d
6958,0.178,0.717,0.105,-0.3226,ChIJ0765526a4b047135aa1d
6959,0.387,0.613,0.0,-0.743,ChIJ0765526a4b047135aa1d
6960,0.0,0.829,0.171,0.5093,ChIJ0765526a4b047135aa1d
6961,0.0,0.823,0.177,0.6249,ChIJ0765526a4b047135aa1d
6962,0.381,0.619,0.0,-0.8238,ChIJ0765526a4b047135aa1d
6963,0.0,0.83,0.17,0.6249,ChIJ0765526a4b047135aa1d
6964,0.0,0.708,0.292,0.7644,ChIJ0765526a4b047135aa1d
6965,0.0,0.441,0.559,0.9449,ChIJ0765526a4b047135aa1d
6966,0.22,0.78,0.0,-0.4767,ChIJ0765526a4b047135aa1d
6967,0.0,0.829,0.171,0.5093,ChIJ0765526a4b047135aa1d
6968,0.0,0.859,0.141,0.3182,ChIJ0765526a4b047135aa1d
6969,0.0,0.45,0.55,0.9401,ChIJ0765526a4b047135aa1d
6970,0.0,0.69,0.31,0.6588,ChIJ0765526a4b047135aa1d
6971,0.0,0.432,0.568,0.9413,ChIJ0765526a4b047135aa1d
6972,0.0,0.7,0.3,0.807,ChIJ0765526a4b047135aa1d
6973,0.0,0.618,0.382,0.8718,ChIJ0765526a4b047135aa1d
6974,0.0,0.658,0.342,0.8313,ChIJ0765526a4b047135aa1d
6975,0.0,0.607,0.393,0.8658,ChIJ0765526a4b047135aa1d
6976,0.0,0.759,0.241,0.5789,ChIJ0765526a4b047135aa1d
6977,0.14,0.681,0.179,0.2263,ChIJ0765526a4b047135aa1d
6978,0.077,0.656,0.268,0.5423,ChIJ0765526a4b047135aa1d
6979,0.0,0.658,0.342,0.8313,ChIJ0765526a4b047135aa1d
6980,0.0,0.67,0.33,0.8126,ChIJ0765526a4b047135aa1d
6981,0.0,0.595,0.405,0.8807,ChIJ0765526a4b047135aa1d
6982,0.268,0.732,0.0,-0.5812,ChIJ0765526a4b047135aa1d
6983,0.484,0.516,0.0,-0.9043,ChIJ0765526a4b047135aa1d
6984,0.468,0.532,0.0,-0.9063,ChIJ0765526a4b047135aa1d
6985,0.0,0.691,0.309,0.7402,ChIJ0765526a4b047135aa1d
6986,0.0,0.679,0.321,0.7959,ChIJ0765526a4b047135aa1d
6987,0.0,0.647,0.353,0.8478,ChIJ0765526a4b047135aa1d
6988,0.0,0.689,0.311,0.8258,ChIJ0765526a4b047135aa1d
6989,0.0,0.512,0.488,0.908,ChIJ0765526a4b047135aa1d
6990,0.14,0.681,0.179,0.2263,ChIJ0765526a4b047135aa1d
